name,address,양파,대파,계란,밥,다진마늘,당근,청양고추,오이,우유,부추,베이컨,식빵,두부,애호박,감자,어묵,깻잎,참치,콩나물,양배추,스팸,김치,팽이버섯,치즈,무,토마토,라면,새우,돼지고기,비엔나소세지,순두부,떡볶이떡,캔옥수수
"초간단 팽이버섯요리, 밥도둑반찬 '간장 마늘 팽이버섯찜' 만들기",https://www.10000recipe.com/recipe/6884600,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
두부꽁치조림~정말~쉬운반찬,https://www.10000recipe.com/recipe/6948136,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
냉장고에 있는 재료로 간단히 밑반찬 만들기 - 콩나물 어묵볶음 만들기,https://www.10000recipe.com/recipe/6864320,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
소고기 숙주 볶음 덮밥,https://www.10000recipe.com/recipe/6842134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"쏘야, 소세지야채볶음, 초간단3분컷",https://www.10000recipe.com/recipe/6977039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
소화가 잘되는 고구마 스프. 유아식으로도 좋아요~,https://www.10000recipe.com/recipe/6843628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 견과류 토스트,https://www.10000recipe.com/recipe/6960666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
완벽한궁합이네~두부가 듬뿍들어간 열무나물!,https://www.10000recipe.com/recipe/6938075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유아국레시피) 계란김치두부국 황금레시피,https://www.10000recipe.com/recipe/6959447,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
초간단 매콤새콤 부추무침 야매요리,https://www.10000recipe.com/recipe/6978331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
멕시코의 맛! 파인애플 토마토 살사 (Pineapple Pico de Gallo Salsa),https://www.10000recipe.com/recipe/6929132,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
초간단 건강한 아침밥 파프리카 볶음밥,https://www.10000recipe.com/recipe/6938705,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
국물이 칼칼한 쇠고기 찌게,https://www.10000recipe.com/recipe/6864022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
초스피드반찬으로 좋은 양파볶음만들기,https://www.10000recipe.com/recipe/6944728,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
낙지 간장볶음,https://www.10000recipe.com/recipe/6838718,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
바쁜 아침 5분이면 뚝딱! 향기로운 미나리 달걀국,https://www.10000recipe.com/recipe/6851075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
불닭리조또 매운데 맛있어 : ),https://www.10000recipe.com/recipe/6896693,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
초간단계란국 황태채 넣어 더 구수하게~,https://www.10000recipe.com/recipe/6982867,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부추무침 부추겉절이 만드는 법 황금 양념장,https://www.10000recipe.com/recipe/6916457,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
베이컨숙주덮밥으로 간단하게 한끼!,https://www.10000recipe.com/recipe/6904507,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
밥도둑 간단 5분 요리 참치 비빔밥 고추장 볶음 레시피,https://www.10000recipe.com/recipe/6923219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쉬운 밑반찬 새송이버섯 스팸볶음~*,https://www.10000recipe.com/recipe/6920299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"백종원 떡볶이 ,, 인기 간식 만들기~",https://www.10000recipe.com/recipe/6869383,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
간단요리 구운 참치마요주먹밥 자취 혼밥 레시피,https://www.10000recipe.com/recipe/6919666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
명란 하나면 소스재료는 끝! 초간단 명란파스타!,https://www.10000recipe.com/recipe/6865755,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
백주부의 기름떡볶이 초간단레시피,https://www.10000recipe.com/recipe/6835960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"초스피드 반찬완성, '감자햄야채볶음'",https://www.10000recipe.com/recipe/6942195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
여름 반찬) 아삭 고추무침,https://www.10000recipe.com/recipe/6894011,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"인기 반찬 ,, 백종원 오이무침~!",https://www.10000recipe.com/recipe/6869568,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
자몽 샐러드 파스타,https://www.10000recipe.com/recipe/6852632,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
초간단 간식! no 버터! 우리밀(앉은뱅이밀)요거트스콘,https://www.10000recipe.com/recipe/6903555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
저만의 최애 반찬인 마늘쫑두부볶음!,https://www.10000recipe.com/recipe/6933072,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 휘리릭~! 어묵 간장 볶음♡,https://www.10000recipe.com/recipe/6911118,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
두부조림~아이들과 코로나 극복할수있는 반찬으로,https://www.10000recipe.com/recipe/6941807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아몬드쿠키,https://www.10000recipe.com/recipe/6835154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
설 명절 남은 떡국떡으로 기름떡볶이 만들기,https://www.10000recipe.com/recipe/6884592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
초간단 오이무침~10분도 안걸리네!,https://www.10000recipe.com/recipe/6936386,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"콘치즈 만들기, 전자렌지로 뚝딱 ! 아주쉽죠",https://www.10000recipe.com/recipe/6872643,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
어린이날 간식 또띠아 연유 치즈피자~*,https://www.10000recipe.com/recipe/6931481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
쉽고간단한 숙주&미나리무침,https://www.10000recipe.com/recipe/6908773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 양파덮밥,https://www.10000recipe.com/recipe/6830094,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쉽고 간단한 맛살 어묵볶음~*,https://www.10000recipe.com/recipe/6931202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
【초간단+맛보장】사골육수로 끓인 김치만두전골~,https://www.10000recipe.com/recipe/6891774,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
제육볶음 만드는 법 :: 제육덮밥 만들기,https://www.10000recipe.com/recipe/6882381,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3분 안에 만드는 ""베이컨 숙주볶음""",https://www.10000recipe.com/recipe/6934015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
돼지고기 치즈 만두,https://www.10000recipe.com/recipe/6873078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
표고버섯애호박볶음 여름밑반찬으로 딱~!!,https://www.10000recipe.com/recipe/6854092,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
초간단 새콤달콤 오이무침 만들기!,https://www.10000recipe.com/recipe/6989523,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"간단한 한끼, 고추장 달걀밥 레시피!",https://www.10000recipe.com/recipe/6976065,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
저렴한 재료로 한정식 반찬 느낌나는 고소한 '들깨버섯볶음'만들기,https://www.10000recipe.com/recipe/6899806,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
간단요리::))고추참치 볶음우동,https://www.10000recipe.com/recipe/6934543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 햄감자전,https://www.10000recipe.com/recipe/5073371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
불안 쓰는 요리 시원한 냉국 오이 넣어 백종원 오이냉국,https://www.10000recipe.com/recipe/6941986,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"간단한 설명으로, 빠르게 어묵볶음 만들기",https://www.10000recipe.com/recipe/6902675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"냉동만두 요리 , 치즈듬뿍 만두그라탕 JMT",https://www.10000recipe.com/recipe/6899437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5분 완성 초간단 감자스프 아침대용 레시피,https://www.10000recipe.com/recipe/6897462,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
간단한 아침@ 에그 또띠아,https://www.10000recipe.com/recipe/6850951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
상추겉절이 만드는 법 입맛돋는 반찬으로 밥한그릇 뚝딱!,https://www.10000recipe.com/recipe/6873536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단반찬~아이들이 좋아하는 감자채볶음!,https://www.10000recipe.com/recipe/6916567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초초간단 밥도둑반찬!단짠단짠 '고추장멸치볶음'황금 레시피,https://www.10000recipe.com/recipe/6907939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수미네반찬 문어장조림과 문어장조림버터밥 완전 초간단!,https://www.10000recipe.com/recipe/6927102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[반찬] ""오이상추겉절이""♪",https://www.10000recipe.com/recipe/6846601,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
버터간장 아보카도 만들기,https://www.10000recipe.com/recipe/6956945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제철 토마토로 만든 스페인식 스프 _ 가스파초,https://www.10000recipe.com/recipe/6894816,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
초간단 양념치킨 소스,https://www.10000recipe.com/recipe/6922393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[한그릇요리] 맛있게 만든 연두부덮밥으로 부드럽고 건강하게 단백질섭취하세요~ :: 돼지고기, 연두부, 가쓰오부시",https://www.10000recipe.com/recipe/6833641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10분이면 충분한 마늘어묵볶음 만드는 법,https://www.10000recipe.com/recipe/6942903,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 청경채 나물 레시피,https://www.10000recipe.com/recipe/6918417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10분만에 뚝딱! 초간단 겉바속촉 ""라면치즈전"" 만들기 / 레미키친RemyKitchen",https://www.10000recipe.com/recipe/6917282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
초간단 멸치무침,https://www.10000recipe.com/recipe/6972789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"인기 밑반찬 감자볶음 ,, 백종원황금레시피 레시피~!",https://www.10000recipe.com/recipe/6874530,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
숙주 어묵 볶음..,https://www.10000recipe.com/recipe/6925922,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
【초간단+저칼로리】 시판육수로 새콤달콤 곤약냉면 만들기~,https://www.10000recipe.com/recipe/6870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아몬드토스트 - 고소한 아몬드 그리고 간단한 레시피,https://www.10000recipe.com/recipe/6860346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
간편한 해물덮밥 만들기,https://www.10000recipe.com/recipe/6833065,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
간단한 베이컨 반찬♪ 매콤 베이컨 양배추볶음,https://www.10000recipe.com/recipe/6878300,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
고소한 햄감자 볶음 10분안에 후다닥~,https://www.10000recipe.com/recipe/6838093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 대패삼겹살볶음,https://www.10000recipe.com/recipe/6875076,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
【초간단】계란국 만들기~,https://www.10000recipe.com/recipe/6876572,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"열무국수 만드는 법, 살얼음 동동 띄운 시판 냉면 육수로 손쉽게 만들어요.",https://www.10000recipe.com/recipe/6896127,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"초초초 간단 무나물, 다이어트 식단",https://www.10000recipe.com/recipe/6959876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
간단 어묵볶음~*,https://www.10000recipe.com/recipe/6935644,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
남은 잡채로 가래떡 볶음,https://www.10000recipe.com/recipe/6884987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
초초간단!! 아이들이 좋아할 맛살볶음밥,https://www.10000recipe.com/recipe/6885389,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
양파겉절이 간단반찬으로 좋아요,https://www.10000recipe.com/recipe/6919501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
집밥 반찬/ 꽈리고추 조림,https://www.10000recipe.com/recipe/6943088,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
산뜻함이 매력적인 초간단 비빔밥_상추 비빔밥,https://www.10000recipe.com/recipe/6942919,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10분만에 반찬이 하나 뚝딱! 느타리버섯 양배추볶음,https://www.10000recipe.com/recipe/6866873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
♥[신혼반찬] 촉촉&말랑 진미채볶음,https://www.10000recipe.com/recipe/6943962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
실패없는 3분 컷 '쿠지라이식라면' 레시피,https://www.10000recipe.com/recipe/6979985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
매콤한 살라미소시지 마늘종볶음 만들기,https://www.10000recipe.com/recipe/6880100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
새콤달콤.고기와 일등궁합 파절이~!,https://www.10000recipe.com/recipe/6840476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
베어컨숙주볶음,https://www.10000recipe.com/recipe/6904983,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
정말 맛있는 한그릇 오징어덮밥,https://www.10000recipe.com/recipe/6958429,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
카레두부전 ~간단하지만 맛은 최고!,https://www.10000recipe.com/recipe/6630756,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
프렌치 토스트와 소시지 브런치,https://www.10000recipe.com/recipe/6844659,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
초콜릿 크랙쿠키,https://www.10000recipe.com/recipe/6835552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
순두부 스크램블,https://www.10000recipe.com/recipe/6850688,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
간단 계란볶음밥 아침식사로 굿~~♡,https://www.10000recipe.com/recipe/6924535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파기름 향이 솔솔 맛있는 오징어볶음,https://www.10000recipe.com/recipe/6936044,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
우삼겹 숙주 볶음,https://www.10000recipe.com/recipe/6895911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"냉동만두 요리, 계란을 듬뿍 넣은 냉동만두볶음밥 만들기",https://www.10000recipe.com/recipe/6950550,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인기반찬 즉석오이무침 만들기,https://www.10000recipe.com/recipe/6875424,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"값싼 재료로 만드는 인기반찬, 어묵잡채",https://www.10000recipe.com/recipe/6874292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 여름 반찬 미니파프리카 된장무침 만드는 법 진짜 간단해.,https://www.10000recipe.com/recipe/6958921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
오이 싫어해도 맛있게 먹는 오이무침 : 비빔국수가 생각나는 새콤달콤한 맛!,https://www.10000recipe.com/recipe/6955132,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
<여름반찬시리즈-1> 엄마표 '꽈리고추찜' *푸키베베의 쿠킹하우스*,https://www.10000recipe.com/recipe/3955197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"세상쉬운 나물반찬,버섯볶음",https://www.10000recipe.com/recipe/6944882,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♥[신혼밥상] 속이 뻥뚫리는 콩나물국,https://www.10000recipe.com/recipe/6916500,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부드러운 닭가슴살 장조림(닭가슴살캔 볶음으로간단히),https://www.10000recipe.com/recipe/6835519,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
냉파요리 상추 부추 겉절이..,https://www.10000recipe.com/recipe/6965236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 부추밥 먹어요 부추요리,https://www.10000recipe.com/recipe/6979365,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전....크레미전...누구나 쉽게 할 수 있어서 좋아요.,https://www.10000recipe.com/recipe/6877410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
꽁치통조림튀김,https://www.10000recipe.com/recipe/6833387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[가정간편식]꿀맛나는 대구요리,https://www.10000recipe.com/recipe/6912957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
백종원 들기름계란후라이 만드는법 초스피드요리,https://www.10000recipe.com/recipe/6978100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
자취생요리로 좋은 참치마요덮밥 만들기 아이들도 잘 먹어요 [요리하는 아내],https://www.10000recipe.com/recipe/6913145,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쉬운요리 - 계란 볶음밥,https://www.10000recipe.com/recipe/6876753,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 인기반찬 오이고추 된장 무침 황금레시피~!,https://www.10000recipe.com/recipe/6870712,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
양파 크래미전 레시피,https://www.10000recipe.com/recipe/6541357,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"계란찜 밥, 초간단 간편밥, 아침밥, 전자렌지활용요리",https://www.10000recipe.com/recipe/6868189,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"두부로 만드는 ""콩국수""♪",https://www.10000recipe.com/recipe/6832715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
묵은지 대패삼겹살볶음~초간단하게 초스피드하게,https://www.10000recipe.com/recipe/6952333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
오뎅볶음 간장+굴소스+ 꿀 이용해 간단하고 맛있게 만들기,https://www.10000recipe.com/recipe/6946557,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
